Temps,A1B2,A1B4,P1S,P1VP2,P1VP4,P2E,P4E,S1_P1S,S1_P1VP2,S1_P1VP4,S1_P2E,S1_P4E,1,2,3,4,5,6
[datetime.datetime(2021; 04; 16; 12; 06; 03; 000436)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 03; 000437)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 03; 000438)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 03; 000439)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 03; 000440)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 03; 000441)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 03; 000442)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 03; 000443)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 03; 000444)],0,0,1,0,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 04; 000445)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 04; 000446)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 04; 000447)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 04; 000448)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 04; 000449)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 04; 000450)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 04; 000451)],0,0,1,1,1,0,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 04; 000452)],0,0,1,1,1,0,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 04; 000453)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 04; 000454)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 05; 000455)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 05; 000456)],0,0,0,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 05; 000457)],0,0,0,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 05; 000458)],0,0,0,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 05; 000459)],1,0,0,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 05; 000460)],1,0,0,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 05; 000461)],1,0,0,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 05; 000462)],1,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 05; 000463)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 06; 000464)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 06; 000465)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 06; 000466)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 06; 000467)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 06; 000468)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 06; 000469)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 06; 000470)],0,0,1,0,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 06; 000471)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 06; 000472)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 07; 000473)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 07; 000474)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 07; 000475)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 07; 000476)],0,0,1,1,1,0,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 07; 000477)],0,0,1,1,1,0,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 07; 000478)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 07; 000479)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 07; 000480)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 07; 000481)],0,0,0,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 08; 000482)],0,0,0,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 08; 000483)],0,0,0,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 08; 000484)],1,0,0,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 08; 000485)],1,0,0,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 08; 000486)],1,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 08; 000487)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 08; 000488)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 08; 000489)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 08; 000490)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 09; 000491)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 09; 000492)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 09; 000493)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 09; 000494)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 09; 000495)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 09; 000496)],0,0,1,0,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 09; 000497)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 09; 000498)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 09; 000499)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 10; 000500)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 10; 000501)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 10; 000502)],0,0,1,1,1,0,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 10; 000503)],0,0,1,1,1,0,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 10; 000504)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 10; 000505)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 10; 000506)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 10; 000507)],0,0,0,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 10; 000508)],0,0,0,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 11; 000509)],0,0,0,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 11; 000510)],0,1,0,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 11; 000511)],0,1,0,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 11; 000512)],0,1,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 11; 000513)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 11; 000514)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 11; 000515)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 11; 000516)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 11; 000517)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 12; 000518)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 12; 000519)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 12; 000520)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 12; 000521)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 12; 000522)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 12; 000523)],0,0,1,1,0,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 12; 000524)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 12; 000525)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 13; 000526)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 13; 000527)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 13; 000528)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 13; 000529)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 13; 000530)],0,0,1,1,1,1,0,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 13; 000531)],0,0,1,1,1,1,0,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 13; 000532)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 13; 000533)],0,0,0,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 13; 000534)],0,1,0,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 13; 000535)],0,1,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 14; 000536)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 14; 000537)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 14; 000538)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 14; 000539)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 14; 000540)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 14; 000541)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 14; 000542)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 14; 000543)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 14; 000544)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 15; 000545)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 15; 000546)],0,0,1,1,0,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 15; 000547)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 15; 000548)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 15; 000549)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 15; 000550)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 15; 000551)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 15; 000552)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 15; 000553)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 16; 000554)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 16; 000555)],0,0,1,1,1,1,0,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 16; 000556)],0,0,1,1,1,1,0,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 16; 000557)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 16; 000558)],0,0,0,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 16; 000559)],0,1,0,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 16; 000560)],0,1,0,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 16; 000561)],0,1,0,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 16; 000562)],0,1,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 17; 000563)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 17; 000564)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 17; 000565)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 17; 000566)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 17; 000567)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 17; 000568)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 17; 000569)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 17; 000570)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 17; 000571)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 17; 000572)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 18; 000573)],0,0,1,1,0,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 18; 000574)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 18; 000575)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 18; 000576)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 18; 000577)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 18; 000578)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 18; 000579)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 18; 000580)],0,0,1,1,1,1,0,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 18; 000581)],0,0,1,1,1,1,0,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 19; 000582)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 19; 000583)],0,0,0,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 19; 000584)],0,1,0,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 19; 000585)],0,1,0,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 19; 000586)],0,1,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 19; 000587)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 19; 000588)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 19; 000589)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 19; 000590)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 20; 000591)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 20; 000592)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 20; 000593)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 20; 000594)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 20; 000595)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 20; 000596)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 20; 000597)],0,0,1,1,0,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 20; 000598)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 20; 000599)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 21; 000600)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 21; 000601)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 21; 000602)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 21; 000603)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 21; 000604)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 21; 000605)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 21; 000606)],0,0,1,1,1,1,0,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 21; 000607)],0,0,1,1,1,1,0,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 21; 000608)],0,0,1,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 21; 000609)],0,0,0,1,1,1,1,0,0,0,0,0,,,,,,
[datetime.datetime(2021; 04; 16; 12; 06; 22; 000610)],0,0,0,1,1,1,1,0,0,0,0,0,,,,,,
