FE_Detected   	2020-08-24 13:04:24.976238
RE_Detected   	2020-08-24 13:04:27.220722
RE_Grab   	2020-08-24 13:04:27.571409
RE_Part_at_place   	2020-08-24 13:04:27.796829
RE_Part_conveyor   	2020-08-24 13:04:27.818816
RE_C_plus   	2020-08-24 13:04:28.93154
FE_C_limit   	2020-08-24 13:04:28.208083
RE_C_limit   	2020-08-24 13:04:28.691783
FE_Grab   	2020-08-24 13:04:30.6613
FE_C_plus   	2020-08-24 13:04:30.6613
FE_C_limit   	2020-08-24 13:04:30.177564
FE_Detected   	2020-08-24 13:04:30.258516
FE_Part_conveyor   	2020-08-24 13:04:30.359453
FE_Part_at_place   	2020-08-24 13:04:30.359453
RE_Box_conveyor   	2020-08-24 13:04:30.605299
RE_C_limit   	2020-08-24 13:04:30.829209
RE_Box_at_place   	2020-08-24 13:04:32.791854
FE_Box_conveyor   	2020-08-24 13:04:32.809843
RE_Box_conveyor   	2020-08-24 13:04:33.64869
FE_Box_at_place   	2020-08-24 13:04:33.64869
FE_Box_conveyor   	2020-08-24 13:04:33.81858
RE_Detected   	2020-08-24 13:04:34.799621
RE_Grab   	2020-08-24 13:04:35.152407
RE_Part_at_place   	2020-08-24 13:04:35.380265
RE_Part_conveyor   	2020-08-24 13:04:35.398255
FE_Part_at_place   	2020-08-24 13:04:37.922268
FE_Part_conveyor   	2020-08-24 13:04:37.938258
FE_Grab   	2020-08-24 13:04:37.938258
FE_Detected   	2020-08-24 13:04:38.101157
RE_Detected   	2020-08-24 13:04:40.348725
RE_Grab   	2020-08-24 13:04:40.683518
RE_Part_at_place   	2020-08-24 13:04:40.919372
RE_Part_conveyor   	2020-08-24 13:04:40.947354
FE_Part_at_place   	2020-08-24 13:04:43.435202
FE_Part_conveyor   	2020-08-24 13:04:43.450193
FE_Grab   	2020-08-24 13:04:43.450193
FE_Detected   	2020-08-24 13:04:43.631972
RE_Detected   	2020-08-24 13:04:45.878497
RE_Grab   	2020-08-24 13:04:46.232006
RE_Part_at_place   	2020-08-24 13:04:46.45514
RE_Part_conveyor   	2020-08-24 13:04:46.488119
RE_C_plus   	2020-08-24 13:04:46.765947
FE_C_limit   	2020-08-24 13:04:46.863887
RE_C_limit   	2020-08-24 13:04:47.346588
FE_Grab   	2020-08-24 13:04:48.675859
FE_C_plus   	2020-08-24 13:04:48.675859
FE_C_limit   	2020-08-24 13:04:48.80378
FE_Detected   	2020-08-24 13:04:48.871738
FE_Part_conveyor   	2020-08-24 13:04:49.16649
FE_Part_at_place   	2020-08-24 13:04:49.16649
RE_Box_conveyor   	2020-08-24 13:04:49.239511
RE_C_limit   	2020-08-24 13:04:49.44889
RE_Box_at_place   	2020-08-24 13:04:51.419259
FE_Box_conveyor   	2020-08-24 13:04:51.436248
FE_Box_at_place   	2020-08-24 13:04:51.662108
RE_Detected   	2020-08-24 13:04:53.385186
RE_Grab   	2020-08-24 13:04:53.692996
RE_Part_at_place   	2020-08-24 13:04:53.933847
RE_Part_conveyor   	2020-08-24 13:04:53.965828
FE_Part_at_place   	2020-08-24 13:04:56.448449
FE_Part_conveyor   	2020-08-24 13:04:56.467437
FE_Grab   	2020-08-24 13:04:56.467437
FE_Detected   	2020-08-24 13:04:56.659046
RE_Detected   	2020-08-24 13:04:58.85871
RE_Grab   	2020-08-24 13:04:59.185507
RE_Part_at_place   	2020-08-24 13:04:59.413475
RE_Part_conveyor   	2020-08-24 13:04:59.447454
FE_Part_conveyor   	2020-08-24 13:05:01.965244
FE_Grab   	2020-08-24 13:05:01.965244
FE_Part_at_place   	2020-08-24 13:05:01.965244
FE_Detected   	2020-08-24 13:05:02.131143
RE_Detected   	2020-08-24 13:05:04.38675
RE_Grab   	2020-08-24 13:05:04.692562
RE_Part_at_place   	2020-08-24 13:05:04.92453
RE_Part_conveyor   	2020-08-24 13:05:04.943518
RE_C_plus   	2020-08-24 13:05:05.225344
FE_C_limit   	2020-08-24 13:05:05.336275
RE_C_limit   	2020-08-24 13:05:05.836964
FE_Grab   	2020-08-24 13:05:07.181759
FE_C_plus   	2020-08-24 13:05:07.181759
FE_C_limit   	2020-08-24 13:05:07.302948
FE_Detected   	2020-08-24 13:05:07.368079
FE_Part_at_place   	2020-08-24 13:05:07.429784
FE_Part_conveyor   	2020-08-24 13:05:07.445775
RE_Box_conveyor   	2020-08-24 13:05:07.740717
RE_C_limit   	2020-08-24 13:05:07.941102
RE_Box_at_place   	2020-08-24 13:05:09.910336
FE_Box_conveyor   	2020-08-24 13:05:09.933325
RE_Box_conveyor   	2020-08-24 13:05:10.151451
FE_Box_at_place   	2020-08-24 13:05:10.151451
FE_Box_conveyor   	2020-08-24 13:05:10.16844
RE_Detected   	2020-08-24 13:05:11.891635
RE_Grab   	2020-08-24 13:05:12.216134
RE_Part_at_place   	2020-08-24 13:05:12.422698
RE_Part_conveyor   	2020-08-24 13:05:12.45468
FE_Grab   	2020-08-24 13:05:14.91893
FE_Part_conveyor   	2020-08-24 13:05:14.978893
FE_Part_at_place   	2020-08-24 13:05:14.978893
FE_Detected   	2020-08-24 13:05:15.123803
RE_Detected   	2020-08-24 13:05:17.396649
RE_Grab   	2020-08-24 13:05:17.70146
RE_Part_at_place   	2020-08-24 13:05:17.912329
RE_Part_conveyor   	2020-08-24 13:05:17.928318
FE_Part_conveyor   	2020-08-24 13:05:20.423043
FE_Grab   	2020-08-24 13:05:20.423043
FE_Part_at_place   	2020-08-24 13:05:20.423043
FE_Detected   	2020-08-24 13:05:20.615428
RE_Detected   	2020-08-24 13:05:22.867107
RE_Grab   	2020-08-24 13:05:23.176914
RE_Part_at_place   	2020-08-24 13:05:23.41177
RE_Part_conveyor   	2020-08-24 13:05:23.429758
RE_C_plus   	2020-08-24 13:05:23.73457
FE_C_limit   	2020-08-24 13:05:23.86249
RE_C_limit   	2020-08-24 13:05:24.362181
FE_Grab   	2020-08-24 13:05:25.708872
FE_C_plus   	2020-08-24 13:05:25.708872
FE_C_limit   	2020-08-24 13:05:25.825802
FE_Detected   	2020-08-24 13:05:25.892761
FE_Part_at_place   	2020-08-24 13:05:25.926739
FE_Part_conveyor   	2020-08-24 13:05:25.942728
RE_Box_conveyor   	2020-08-24 13:05:26.255535
RE_C_limit   	2020-08-24 13:05:26.48009
FE_Box_conveyor   	2020-08-24 13:05:28.447184
RE_Box_at_place   	2020-08-24 13:05:28.447184
RE_Box_conveyor   	2020-08-24 13:05:28.658499
FE_Box_at_place   	2020-08-24 13:05:28.658499
FE_Box_conveyor   	2020-08-24 13:05:28.673489
RE_Detected   	2020-08-24 13:05:30.377255
RE_Grab   	2020-08-24 13:05:30.731545
RE_Part_at_place   	2020-08-24 13:05:30.968399
RE_Part_conveyor   	2020-08-24 13:05:30.984388
FE_Grab   	2020-08-24 13:05:33.484759
FE_Part_conveyor   	2020-08-24 13:05:33.548718
FE_Part_at_place   	2020-08-24 13:05:33.548718
FE_Detected   	2020-08-24 13:05:33.686633
RE_Detected   	2020-08-24 13:05:35.885674
RE_Grab   	2020-08-24 13:05:36.190486
RE_Part_at_place   	2020-08-24 13:05:36.390361
RE_Part_conveyor   	2020-08-24 13:05:36.427337
FE_Part_conveyor   	2020-08-24 13:05:38.88422
FE_Part_at_place   	2020-08-24 13:05:38.88422
FE_Grab   	2020-08-24 13:05:38.93219
FE_Detected   	2020-08-24 13:05:39.111078
RE_Detected   	2020-08-24 13:05:41.390749
RE_Grab   	2020-08-24 13:05:41.714592
RE_Part_at_place   	2020-08-24 13:05:41.939452
RE_Part_conveyor   	2020-08-24 13:05:41.957442
RE_C_plus   	2020-08-24 13:05:42.262252
FE_C_limit   	2020-08-24 13:05:42.376182
RE_C_limit   	2020-08-24 13:05:42.880765
FE_Grab   	2020-08-24 13:05:44.200765
FE_C_plus   	2020-08-24 13:05:44.200765
FE_C_limit   	2020-08-24 13:05:44.312695
FE_Detected   	2020-08-24 13:05:44.376654
FE_Part_at_place   	2020-08-24 13:05:44.482589
FE_Part_conveyor   	2020-08-24 13:05:44.49858
RE_Box_conveyor   	2020-08-24 13:05:44.731041
RE_C_limit   	2020-08-24 13:05:44.963897
FE_Box_conveyor   	2020-08-24 13:05:46.965949
RE_Box_at_place   	2020-08-24 13:05:46.965949
FE_Box_at_place   	2020-08-24 13:05:47.109859
RE_Detected   	2020-08-24 13:05:48.833511
RE_Grab   	2020-08-24 13:05:49.141774
RE_Part_at_place   	2020-08-24 13:05:49.351648
RE_Part_conveyor   	2020-08-24 13:05:49.367638
FE_Part_conveyor   	2020-08-24 13:05:51.870831
FE_Part_at_place   	2020-08-24 13:05:51.870831
FE_Grab   	2020-08-24 13:05:51.903811
FE_Detected   	2020-08-24 13:05:52.101256
RE_Detected   	2020-08-24 13:05:54.37919
RE_Grab   	2020-08-24 13:05:54.685895
RE_Part_at_place   	2020-08-24 13:05:54.91875
RE_Part_conveyor   	2020-08-24 13:05:54.959724
FE_Grab   	2020-08-24 13:05:57.421395
FE_Part_at_place   	2020-08-24 13:05:57.469365
FE_Part_conveyor   	2020-08-24 13:05:57.485355
FE_Detected   	2020-08-24 13:05:57.616273
RE_Detected   	2020-08-24 13:05:59.860665
RE_Grab   	2020-08-24 13:06:00.164477
RE_Part_at_place   	2020-08-24 13:06:00.403327
RE_Part_conveyor   	2020-08-24 13:06:00.438307
RE_C_plus   	2020-08-24 13:06:00.712909
FE_C_limit   	2020-08-24 13:06:00.806851
RE_C_limit   	2020-08-24 13:06:01.322532
FE_Grab   	2020-08-24 13:06:02.62377
FE_C_plus   	2020-08-24 13:06:02.62377
FE_C_limit   	2020-08-24 13:06:02.75269
FE_Detected   	2020-08-24 13:06:02.832641
FE_Part_conveyor   	2020-08-24 13:06:02.930604
FE_Part_at_place   	2020-08-24 13:06:02.930604
RE_Box_conveyor   	2020-08-24 13:06:03.171088
RE_C_limit   	2020-08-24 13:06:03.398949
RE_Box_at_place   	2020-08-24 13:06:05.381924
FE_Box_conveyor   	2020-08-24 13:06:05.397915
FE_Box_at_place   	2020-08-24 13:06:05.590795
RE_Detected   	2020-08-24 13:06:07.285748
RE_Grab   	2020-08-24 13:06:07.636532
RE_Part_at_place   	2020-08-24 13:06:07.862392
RE_Part_conveyor   	2020-08-24 13:06:07.895371
FE_Part_conveyor   	2020-08-24 13:06:10.380429
FE_Grab   	2020-08-24 13:06:10.380429
FE_Part_at_place   	2020-08-24 13:06:10.380429
FE_Detected   	2020-08-24 13:06:10.54233
RE_Detected   	2020-08-24 13:06:12.787343
RE_Grab   	2020-08-24 13:06:13.105429
RE_Part_at_place   	2020-08-24 13:06:13.340667
RE_Part_conveyor   	2020-08-24 13:06:13.380663
FE_Part_at_place   	2020-08-24 13:06:15.855592
FE_Part_conveyor   	2020-08-24 13:06:15.870583
FE_Grab   	2020-08-24 13:06:15.870583
FE_Detected   	2020-08-24 13:06:16.6167
RE_Detected   	2020-08-24 13:06:18.30381
RE_Grab   	2020-08-24 13:06:18.655593
RE_Part_at_place   	2020-08-24 13:06:18.894444
RE_Part_conveyor   	2020-08-24 13:06:18.926425
RE_C_plus   	2020-08-24 13:06:19.185897
FE_C_limit   	2020-08-24 13:06:19.297828
RE_C_limit   	2020-08-24 13:06:19.767536
FE_Grab   	2020-08-24 13:06:21.109706
FE_C_plus   	2020-08-24 13:06:21.109706
FE_C_limit   	2020-08-24 13:06:21.272604
FE_Detected   	2020-08-24 13:06:21.306277
FE_Part_at_place   	2020-08-24 13:06:21.411147
FE_Part_conveyor   	2020-08-24 13:06:21.426138
RE_Box_conveyor   	2020-08-24 13:06:21.652999
RE_C_limit   	2020-08-24 13:06:21.844879
FE_Box_conveyor   	2020-08-24 13:06:23.859516
RE_Box_at_place   	2020-08-24 13:06:23.859516
RE_Box_conveyor   	2020-08-24 13:06:24.51477
FE_Box_at_place   	2020-08-24 13:06:24.51477
FE_Box_conveyor   	2020-08-24 13:06:24.67795
RE_Detected   	2020-08-24 13:06:25.798261
RE_Grab   	2020-08-24 13:06:26.152223
RE_Part_at_place   	2020-08-24 13:06:26.373952
RE_Part_conveyor   	2020-08-24 13:06:26.405933
FE_Grab   	2020-08-24 13:06:28.868409
FE_Part_at_place   	2020-08-24 13:06:28.916379
FE_Part_conveyor   	2020-08-24 13:06:28.934366
FE_Detected   	2020-08-24 13:06:29.71283
RE_Detected   	2020-08-24 13:06:31.307705
RE_Grab   	2020-08-24 13:06:31.614688
RE_Part_at_place   	2020-08-24 13:06:31.839538
RE_Part_conveyor   	2020-08-24 13:06:31.871519
FE_Part_conveyor   	2020-08-24 13:06:34.361586
FE_Grab   	2020-08-24 13:06:34.361586
FE_Part_at_place   	2020-08-24 13:06:34.361586
FE_Detected   	2020-08-24 13:06:34.556465
RE_Detected   	2020-08-24 13:06:36.782365
RE_Grab   	2020-08-24 13:06:37.133652
RE_Part_at_place   	2020-08-24 13:06:37.360513
RE_Part_conveyor   	2020-08-24 13:06:37.377502
RE_C_plus   	2020-08-24 13:06:37.649332
FE_C_limit   	2020-08-24 13:06:37.759267
RE_C_limit   	2020-08-24 13:06:38.28179
FE_Grab   	2020-08-24 13:06:39.613549
FE_C_plus   	2020-08-24 13:06:39.613549
FE_C_limit   	2020-08-24 13:06:39.74247
FE_Detected   	2020-08-24 13:06:39.80643
FE_Part_conveyor   	2020-08-24 13:06:39.91936
FE_Part_at_place   	2020-08-24 13:06:39.91936
RE_Box_conveyor   	2020-08-24 13:06:40.16021
RE_C_limit   	2020-08-24 13:06:40.38508
FE_Box_conveyor   	2020-08-24 13:06:42.335704
RE_Box_at_place   	2020-08-24 13:06:42.335704
FE_Box_at_place   	2020-08-24 13:06:42.571067



=============================================================================================



(In, RE_Part_conveyor, nct) * (In, RE_Grab, nct) * (In, RE_Auto, nct) * (In, FE_Manual, nct) * (In, FE_Box_at_place, nct) * (In, RE_Detected, nct) * (RE_Part_conveyor, FE_Grab, 1500741) * (RE_Grab, FE_Grab, 1500741) * (RE_Auto, FE_Grab, 1500741) * (FE_Manual, FE_Grab, 1500741) * (FE_Box_at_place, FE_Grab, 1500741) * (RE_Detected, FE_Grab, 1500741) * (FE_Grab, FE_Part_conveyor, 142450) * (FE_Grab, FE_Part_at_place, 142450) * (FE_Part_conveyor, FE_Detected, 64961) * (FE_Part_at_place, FE_Detected, 64961)
(In, RE_Detected, nct) * (RE_Detected, RE_Grab, 306321) * (RE_Grab, RE_Part_at_place, 243849) * (RE_Part_at_place, RE_Part_conveyor, 15990) * (RE_Part_conveyor, FE_Part_conveyor, 2465719) * (RE_Part_conveyor, FE_Part_at_place, 2465719) * (FE_Part_conveyor, FE_Grab, 75957) * (FE_Part_at_place, FE_Grab, 75957) * (FE_Grab, FE_Detected, 191119)
(In, RE_Detected, nct) * (RE_Detected, RE_Grab, 316656) * (RE_Grab, RE_Part_at_place, 228857) * (RE_Part_at_place, RE_Part_conveyor, 33979) * (RE_Part_conveyor, RE_C_plus, 255847) * (RE_C_plus, FE_C_limit, 129918) * (FE_C_limit, RE_C_limit, 499691) * (RE_C_limit, FE_Grab, 1307306) * (RE_C_limit, FE_C_plus, 1307306)
(In, FE_C_limit, nct) * (FE_C_limit, FE_Detected, 64959) * (FE_Detected, FE_Part_at_place, 141174) * (FE_Part_at_place, FE_Part_conveyor, 12982) * (FE_Part_conveyor, RE_Box_conveyor, 194890) * (RE_Box_conveyor, RE_C_limit, 224862) * (RE_C_limit, FE_Box_conveyor, 1975716) * (RE_C_limit, RE_Box_at_place, 1975716) * (FE_Box_conveyor, FE_Box_at_place, 337789) * (RE_Box_at_place, FE_Box_at_place, 337789) * (FE_Box_at_place, RE_Detected, 1694897) * (RE_Detected, RE_Grab, 357378) * (RE_Grab, RE_Part_at_place, 219194) * (RE_Part_at_place, RE_Part_conveyor, 16989)
(In, FE_Part_at_place, nct) * (FE_Part_at_place, FE_Part_conveyor, 17990) * (FE_Part_at_place, FE_Grab, 17990) * (FE_Part_conveyor, FE_Detected, 196880) * (FE_Grab, FE_Detected, 196880) * (FE_Detected, RE_Detected, 2202721) * (RE_Detected, RE_Grab, 1095453) * (RE_Grab, RE_Part_at_place, 517805) * (RE_Part_at_place, RE_Part_conveyor, 31981)
(In, FE_Part_at_place, nct) * (FE_Part_at_place, FE_Part_conveyor, 16987) * (FE_Part_at_place, FE_Grab, 16987) * (FE_Part_conveyor, FE_Detected, 726081) * (FE_Grab, FE_Detected, 726081) * (FE_Detected, RE_Detected, 1714449) * (RE_Detected, RE_Grab, 321801) * (RE_Grab, RE_Part_at_place, 223760) * (RE_Part_at_place, RE_Part_conveyor, 17989) * (RE_Part_conveyor, RE_C_plus, 308809) * (RE_C_plus, FE_C_limit, 113930) * (FE_C_limit, RE_C_limit, 513006)
(In, FE_Grab, nct) * (In, FE_C_plus, nct) * (FE_Grab, FE_C_limit, 123924) * (FE_C_plus, FE_C_limit, 123924) * (FE_C_limit, FE_Detected, 64959) * (FE_Detected, FE_Part_conveyor, 82956) * (FE_Detected, FE_Part_at_place, 82956) * (FE_Part_conveyor, RE_Box_conveyor, 270830) * (FE_Part_at_place, RE_Box_conveyor, 270830) * (RE_Box_conveyor, RE_C_limit, 223861) * (RE_C_limit, FE_Box_conveyor, 2015314) * (RE_C_limit, RE_Box_at_place, 2015314)
(In, RE_Box_conveyor, nct) * (In, FE_Box_at_place, nct) * (RE_Box_conveyor, FE_Box_conveyor, 15991) * (FE_Box_at_place, FE_Box_conveyor, 15991) * (FE_Box_conveyor, RE_Detected, 1729290) * (RE_Detected, RE_Grab, 357334) * (RE_Grab, RE_Part_at_place, 221265) * (RE_Part_at_place, RE_Part_conveyor, 15992) * (RE_Part_conveyor, FE_Part_at_place, 2521771) * (FE_Part_at_place, FE_Part_conveyor, 16990) * (FE_Part_conveyor, FE_Grab, 272469) * (FE_Grab, FE_Detected, 40612)
(In, RE_Detected, nct) * (RE_Detected, RE_Grab, 360609) * (RE_Grab, RE_Part_at_place, 610338) * (RE_Part_at_place, RE_Part_conveyor, 339800) * (RE_Part_conveyor, FE_Part_conveyor, 1794885) * (RE_Part_conveyor, FE_Grab, 1794885) * (RE_Part_conveyor, FE_Part_at_place, 1794885) * (FE_Part_conveyor, FE_Detected, 199040) * (FE_Grab, FE_Detected, 199040) * (FE_Part_at_place, FE_Detected, 199040)
(In, RE_Detected, nct) * (RE_Detected, RE_Grab, 41814) * (RE_Grab, RE_Part_at_place, 225859) * (RE_Part_at_place, RE_Part_conveyor, 23986) * (RE_Part_conveyor, RE_C_plus, 276829) * (RE_C_plus, FE_C_limit, 449180) * (FE_C_limit, RE_C_limit, 172010) * (RE_C_limit, FE_Grab, 1305009) * (RE_C_limit, FE_C_plus, 1305009)
(In, FE_C_limit, nct) * (FE_C_limit, FE_Detected, 197062) * (FE_Detected, FE_Part_at_place, 43794) * (FE_Part_at_place, FE_Part_conveyor, 15993) * (FE_Part_conveyor, RE_Box_conveyor, 175896) * (RE_Box_conveyor, RE_C_limit, 224367) * (RE_C_limit, RE_Box_at_place, 1928305) * (RE_Box_at_place, FE_Box_conveyor, 15990) * (FE_Box_conveyor, FE_Box_at_place, 226288) * (FE_Box_at_place, RE_Detected, 1688937) * (RE_Detected, RE_Grab, 320802) * (RE_Grab, RE_Part_at_place, 222862) * (RE_Part_at_place, RE_Part_conveyor, 239996)
(In, FE_Part_at_place, nct) * (FE_Part_at_place, FE_Part_conveyor, 17988) * (FE_Part_at_place, FE_Grab, 17988) * (FE_Part_conveyor, FE_Detected, 193881) * (FE_Grab, FE_Detected, 193881) * (FE_Detected, RE_Detected, 2201762) * (RE_Detected, RE_Grab, 336793) * (RE_Grab, RE_Part_at_place, 213923) * (RE_Part_at_place, RE_Part_conveyor, 32929)
(In, FE_Grab, nct) * (FE_Grab, FE_Part_conveyor, 323123) * (FE_Grab, FE_Part_at_place, 323123) * (FE_Part_conveyor, FE_Detected, 126242) * (FE_Part_at_place, FE_Detected, 126242) * (FE_Detected, RE_Detected, 2214845) * (RE_Detected, RE_Grab, 338790) * (RE_Grab, RE_Part_at_place, 228859) * (RE_Part_at_place, RE_Part_conveyor, 16988) * (RE_Part_conveyor, RE_C_plus, 284828) * (RE_C_plus, FE_C_limit, 107934) * (FE_C_limit, RE_C_limit, 509683)
(In, FE_Grab, nct) * (In, FE_C_plus, nct) * (FE_Grab, FE_C_limit, 127429) * (FE_C_plus, FE_C_limit, 127429) * (FE_C_limit, FE_Detected, 75784) * (FE_Detected, FE_Part_at_place, 92943) * (FE_Part_at_place, FE_Part_conveyor, 15989) * (FE_Part_conveyor, RE_Box_conveyor, 248847) * (RE_Box_conveyor, RE_C_limit, 373804) * (RE_C_limit, FE_Box_conveyor, 1816118) * (RE_C_limit, RE_Box_at_place, 1816118)
(In, RE_Box_conveyor, nct) * (In, FE_Box_at_place, nct) * (RE_Box_conveyor, FE_Box_conveyor, 15989) * (FE_Box_at_place, FE_Box_conveyor, 15989) * (FE_Box_conveyor, RE_Detected, 1714723) * (RE_Detected, RE_Grab, 351784) * (RE_Grab, RE_Part_at_place, 221861) * (RE_Part_at_place, RE_Part_conveyor, 20048) * (RE_Part_conveyor, FE_Part_at_place, 2815372) * (FE_Part_at_place, FE_Part_conveyor, 169910) * (FE_Part_conveyor, FE_Grab, 319800) * (FE_Grab, FE_Detected, 569473)
(In, RE_Detected, nct) * (RE_Detected, RE_Grab, 356779) * (RE_Grab, RE_Part_at_place, 860658) * (RE_Part_at_place, RE_Part_conveyor, 604389) * (RE_Part_conveyor, FE_Grab, 2464298) * (FE_Grab, FE_Part_at_place, 16989) * (FE_Part_at_place, FE_Part_conveyor, 16990) * (FE_Part_conveyor, FE_Detected, 151907)
(In, RE_Detected, nct) * (RE_Detected, RE_Grab, 407912) * (RE_Grab, RE_Part_at_place, 225779) * (RE_Part_at_place, RE_Part_conveyor, 31528) * (RE_Part_conveyor, RE_C_plus, 274830) * (RE_C_plus, FE_C_limit, 113930) * (FE_C_limit, RE_C_limit, 509883) * (RE_C_limit, FE_Grab, 1327536) * (RE_C_limit, FE_C_plus, 1327536)
(In, FE_C_limit, nct) * (FE_C_limit, FE_Detected, 69958) * (FE_Detected, FE_Part_conveyor, 991397) * (FE_Detected, FE_Part_at_place, 991397) * (FE_Part_conveyor, RE_Box_conveyor, 636110) * (FE_Part_at_place, RE_Box_conveyor, 636110) * (RE_Box_conveyor, RE_C_limit, 223311) * (RE_C_limit, FE_Box_conveyor, 1965518) * (RE_C_limit, RE_Box_at_place, 1965518) * (FE_Box_conveyor, FE_Box_at_place, 270833) * (RE_Box_at_place, FE_Box_at_place, 270833) * (FE_Box_at_place, RE_Detected, 1738922) * (RE_Detected, RE_Grab, 335793) * (RE_Grab, RE_Part_at_place, 239850) * (RE_Part_at_place, RE_Part_conveyor, 15990) * (RE_Part_conveyor, FE_Grab, 2520404)
(In, FE_Part_conveyor, nct) * (In, FE_Part_at_place, nct) * (FE_Part_conveyor, FE_Detected, 163899) * (FE_Part_at_place, FE_Detected, 163899) * (FE_Detected, RE_Detected, 2633839) * (RE_Detected, RE_Grab, 77546) * (RE_Grab, RE_Part_at_place, 240852) * (RE_Part_at_place, RE_Part_conveyor, 15568) * (RE_Part_conveyor, FE_Grab, 2509222)
(In, FE_Part_at_place, nct) * (FE_Part_at_place, FE_Part_conveyor, 15581) * (FE_Part_conveyor, FE_Detected, 159905) * (FE_Detected, RE_Detected, 2230444) * (RE_Detected, RE_Grab, 321803) * (RE_Grab, RE_Part_at_place, 238851) * (RE_Part_at_place, RE_Part_conveyor, 17990) * (RE_Part_conveyor, RE_C_plus, 279331) * (RE_C_plus, FE_C_limit, 94942) * (FE_C_limit, RE_C_limit, 676687) * (RE_C_limit, FE_Grab, 1144185) * (RE_C_limit, FE_C_plus, 1144185)
(In, FE_C_limit, nct) * (FE_C_limit, FE_Detected, 66959) * (FE_Detected, FE_Part_at_place, 95940) * (FE_Part_at_place, FE_Part_conveyor, 16989) * (FE_Part_conveyor, RE_Box_conveyor, 221862) * (RE_Box_conveyor, RE_C_limit, 237854) * (RE_C_limit, RE_Box_at_place, 2472559) * (RE_Box_at_place, FE_Box_conveyor, 179900)
(In, RE_Box_conveyor, nct) * (In, FE_Box_at_place, nct) * (RE_Box_conveyor, FE_Box_conveyor, 17988) * (FE_Box_at_place, FE_Box_conveyor, 17988) * (FE_Box_conveyor, RE_Detected, 2305169) * (RE_Detected, RE_Grab, 249039) * (RE_Grab, RE_Part_at_place, 239404) * (RE_Part_at_place, RE_Part_conveyor, 33980) * (RE_Part_conveyor, FE_Grab, 2494432) * (FE_Grab, FE_Part_at_place, 16990) * (FE_Part_at_place, FE_Part_conveyor, 15990) * (FE_Part_conveyor, FE_Detected, 152905)
(In, RE_Detected, nct) * (RE_Detected, RE_Grab, 344122) * (RE_Grab, RE_Part_at_place, 242850) * (RE_Part_at_place, RE_Part_conveyor, 14991) * (RE_Part_conveyor, FE_Part_at_place, 2492909) * (FE_Part_at_place, FE_Part_conveyor, 15989) * (FE_Part_at_place, FE_Grab, 15989) * (FE_Part_conveyor, FE_Detected, 198878) * (FE_Grab, FE_Detected, 198878)
(In, RE_Detected, nct) * (RE_Detected, RE_Grab, 357779) * (RE_Grab, RE_Part_at_place, 224864) * (RE_Part_at_place, RE_Part_conveyor, 15990) * (RE_Part_conveyor, RE_C_plus, 436401) * (RE_C_plus, FE_C_limit, 48134) * (FE_C_limit, RE_C_limit, 522677) * (RE_C_limit, FE_Grab, 2077607) * (RE_C_limit, FE_C_plus, 2077607)
(In, FE_C_limit, nct) * (FE_C_limit, FE_Detected, 99938) * (FE_Detected, FE_Part_at_place, 64959) * (FE_Part_at_place, FE_Part_conveyor, 14991) * (FE_Part_conveyor, RE_Box_conveyor, 273832) * (RE_Box_conveyor, RE_C_limit, 192879) * (RE_C_limit, FE_Box_conveyor, 2010212) * (RE_C_limit, RE_Box_at_place, 2010212) * (FE_Box_conveyor, FE_Box_at_place, 922853) * (RE_Box_at_place, FE_Box_at_place, 922853) * (FE_Box_at_place, RE_Detected, 1051035) * (RE_Detected, RE_Grab, 766485) * (RE_Grab, RE_Part_at_place, 230819) * (RE_Part_at_place, RE_Part_conveyor, 18990)
(In, FE_Part_conveyor, nct) * (In, FE_Part_at_place, nct) * (FE_Part_conveyor, FE_Grab, 16990) * (FE_Part_at_place, FE_Grab, 16990) * (FE_Grab, FE_Detected, 175889) * (FE_Detected, RE_Detected, 2251838) * (RE_Detected, RE_Grab, 322799) * (RE_Grab, RE_Part_at_place, 224610) * (RE_Part_at_place, RE_Part_conveyor, 17988)
(In, FE_Grab, nct) * (FE_Grab, FE_Part_at_place, 47970) * (FE_Part_at_place, FE_Part_conveyor, 16989) * (FE_Part_conveyor, FE_Detected, 128920) * (FE_Detected, RE_Detected, 2246120) * (RE_Detected, RE_Grab, 1194096) * (RE_Grab, RE_Part_at_place, 616956) * (RE_Part_at_place, RE_Part_conveyor, 17991) * (RE_Part_conveyor, RE_C_plus, 278539) * (RE_C_plus, FE_C_limit, 111581) * (FE_C_limit, RE_C_limit, 475459)
(In, FE_Grab, nct) * (In, FE_C_plus, nct) * (FE_Grab, FE_C_limit, 129919) * (FE_C_plus, FE_C_limit, 129919) * (FE_C_limit, FE_Detected, 64961) * (FE_Detected, FE_Part_at_place, 97939) * (FE_Part_at_place, FE_Part_conveyor, 15990) * (FE_Part_conveyor, RE_Box_conveyor, 952095) * (RE_Box_conveyor, RE_C_limit, 481387) * (RE_C_limit, FE_Box_conveyor, 1963807) * (RE_C_limit, RE_Box_at_place, 1963807) * (FE_Box_conveyor, FE_Box_at_place, 270833) * (RE_Box_at_place, FE_Box_at_place, 270833) * (FE_Box_at_place, RE_Detected, 1743558) * (RE_Detected, RE_Grab, 343787) * (RE_Grab, RE_Part_at_place, 193886) * (RE_Part_at_place, RE_Part_conveyor, 31980)
